,Plate Waste,Empty Plate,Kitchen Waste,No Objects
20181216123037_8ca35679-7880-4b9b-96d2-092a2f21ae82.jpg,0,0,0,1
20181216123039_0231d297-068f-41ed-a3c2-5fdde4e91140.jpg,0,1,0,0
20181216123047_3f790744-222a-430b-89d0-a21c2890eab5.jpg,1,0,0,0
20181216123158_d7014a69-bb2e-4199-863d-ee81f947d8cc.jpg,0,1,0,0
20181216123401_291f33c4-9575-4577-933d-471d8878e140.jpg,0,0,1,0
20181216123629_9e9f8e9c-6831-4811-a062-ac2889df3322.jpg,0,0,0,1
20181216123700_1cd33aa0-2ee9-4017-aecf-2e5b37435c19.jpg,0,0,0,1
20181216124249_a315a3bc-2a50-4135-82e9-da19ee9f2de3.jpg,0,1,0,0
20181216124251_011cb8b7-4f6c-4f26-a7b3-7944cdbd2dba.jpg,0,0,0,1
20181216124411_ce48bb55-4b39-433f-975a-37b971d95e99.jpg,0,1,0,0
20181216124739_83f3477b-9d05-4a9c-9c26-d4bc73386de2.jpg,0,0,1,0
20181216125056_4c57b623-e354-4216-b0c9-596d3f5e6a7b.jpg,0,1,0,0
20181216125058_dbede7fc-9135-413d-8dfa-7be4d57772c9.jpg,1,0,0,0
20181216130007_88cac675-c8c1-4e00-9857-38adeac4801e.jpg,0,1,0,0
20181216130114_ad9bc313-34fc-4044-a653-ecc95bd4e5e9.jpg,1,0,0,0
20181216130118_093c5279-c499-4e04-8ea1-adbe024889c5.jpg,1,0,0,0
20181216130234_6a9ed006-812e-4ae7-abe0-e4151f2bf149.jpg,1,0,0,0
20181216130237_376bf4c6-84ab-4325-8c1d-6a3720f6688e.jpg,0,1,0,0
20181216130243_32242899-625c-45e9-a556-ddff4ead4951.jpg,1,0,0,0
20181216130305_6a495363-6301-4472-990a-c926f9502800.jpg,1,0,0,0
20181216130743_92d0e9b9-5b8a-47b3-9bc8-4a272ecb3f7d.jpg,0,1,0,0
20181216130746_1568ebee-b2cf-4dd5-95ed-a1d52fe1cfc5.jpg,1,0,0,0
20181216131123_a96776e0-9458-4884-8c2a-3e264c49c032.jpg,1,0,0,0
20181216131400_b7b7c3e9-9f6c-40a0-9d91-a713c4749c8e.jpg,1,0,0,0
20181216131555_ebddc0a5-670f-4122-9ea0-7371e84cbba9.jpg,1,0,0,0
20181216131748_7dff84b0-1edf-4ecf-9f6f-ed74ec8bee43.jpg,0,0,1,0
20181216131757_119ba948-6f1e-4f5b-a2b5-41a4c8e24f18.jpg,0,0,1,0
20181216131807_e932749e-8fb3-4e81-a690-88b72c41dd12.jpg,0,0,1,0
20181216131812_f3a5333a-a3ed-4d5a-81a6-46fd522081b0.jpg,0,0,1,0
20181216131843_73ac3db7-ddea-424c-acdf-a06accff8759.jpg,1,0,0,0
20181216131904_206148af-bf69-4cad-a3c6-7bbb9b5cc956.jpg,0,0,0,1
20181216132401_a640c8ce-5191-4a8f-afab-20cb156b9b31.jpg,0,0,1,0
20181216132618_76b6fc9d-20f2-429e-a99c-7ae31ac32be3.jpg,0,0,1,0
20181216132623_543f31a0-3127-44e2-97b4-ab9298bfc516.jpg,0,0,1,0
20181216132629_f2ba9a89-e978-4a8c-ae10-5cd1a203d57e.jpg,1,0,0,0
20181216132639_8642662a-474b-4f16-878e-231953584a42.jpg,0,0,1,0
20181216132703_a6f833cb-fb6a-48cb-a40d-4a7ee3ee2dc1.jpg,0,0,1,0
20181216132708_ac077833-d193-4071-8b6d-2c6227abf144.jpg,0,0,1,0
20181216132719_3df91ffe-392e-4195-9920-b574a2de7784.jpg,0,0,0,1
20181216132728_a6ff4abd-9463-4b0a-b8b8-51ff4cffe41a.jpg,0,0,1,0
20181216132748_10953e36-1dd1-4556-abc9-3d19dcdf56ff.jpg,0,1,0,0
20181216132752_5c200785-c234-4a4f-b382-7e6c467acd80.jpg,0,1,0,0
20181216133004_25875098-67a1-4970-8ae9-077530f4f4f5.jpg,1,0,0,0
20181216133023_74a46c9f-595f-45f5-a4f7-0761e1f5b812.jpg,0,0,1,0
20181216133350_1d570891-aaf7-4acc-94a2-7b82186ead53.jpg,0,0,0,1
20181216133412_2ee80446-3bfd-4048-b30b-b4b538b12e76.jpg,1,0,0,0
20181216133428_1b2cdeb7-9367-4f5d-bb47-748f1ee78a58.jpg,0,0,1,0
20181216133508_4030161c-e7d9-477a-8790-b29dbd4ffea4.jpg,0,0,1,0
20181216133737_ed10a78b-c880-40e5-9253-28926b634dd3.jpg,1,0,0,0
20181216134005_db9a945a-d29b-4685-9352-e3a46c62e199.jpg,0,1,0,0
20181216134024_0c900de3-9eb1-4cc1-af81-cace5275815f.jpg,1,0,0,0
20181216134031_65eda9fc-8b50-40c7-819c-47e3cc9970f5.jpg,0,1,0,0
20181216134226_6d77a1bb-60ce-4f2b-a1af-bdcfcc39023f.jpg,0,0,0,1
20181216134655_45df0b86-0600-439b-b118-95e155d8bd4c.jpg,1,0,0,0
20181216134844_dbc69c5c-426a-409d-9db3-964568c094df.jpg,0,1,0,0
20181216135456_05c55623-4514-4a08-9d9e-741a6d5cadcc.jpg,0,1,0,0
20181216135900_cc012c34-d8b7-45ab-be7a-c44c9efadbd8.jpg,1,0,0,0
20181216140038_4d627590-8361-42da-b7e1-352acc10288a.jpg,0,0,1,0
20181216140159_817c7ac9-d1f5-453d-8b6c-abe82c09ad76.jpg,0,0,0,1
20181216140554_b44584df-0d5e-4399-870c-3dfbf2050eae.jpg,0,1,0,0
20181216141140_f9b63925-8838-4fcb-a023-311d0c74add0.jpg,0,1,0,0
20181216141547_015eeea9-f1f6-49ad-afcb-8f482dcdecf8.jpg,1,0,0,0
20181216141807_1e7c0301-7a90-4bd7-9c20-5384997e6f73.jpg,1,0,0,0
20181216143510_1c738308-b420-4119-a8c7-8d473608731a.jpg,1,0,0,0
20181216143642_09a57d65-5df0-41c3-bf0c-bfddcd717985.jpg,0,0,1,0
20181216150030_d772cd38-a0c7-40ef-bb13-f9606e31b5c0.jpg,1,0,0,0
20181216150540_e09de243-7d45-4e6e-8f8d-3c74087e870e.jpg,1,0,0,0
20181216150551_b65d58f9-9e69-48ba-ae38-822e553de4c5.jpg,0,0,1,0
20181216150611_f48b6869-047d-4401-89ec-3c5c156ade35.jpg,0,0,1,0
20181216150749_baac0b6d-39e8-42bc-a416-1f62c013dc62.jpg,1,0,0,0
20181216150807_bd97cbbd-206b-4983-840f-5dffc3859234.jpg,0,1,0,0
20181216151140_422bce6f-3b6f-4234-8be9-0e3ef4c28bb7.jpg,1,0,0,0
20181216151152_74452c0b-5b20-41e1-9299-2f45cbe80a5c.jpg,1,0,0,0
20181216151157_160cc2df-e43f-4d02-9365-ab89201db7a7.jpg,1,0,0,0
20181216151202_99a714d4-5af1-4c67-b49d-375d5bcf2749.jpg,1,0,0,0
20181216151208_1666bdcb-35ec-4c06-9968-7f15c4f6a880.jpg,1,0,0,0
20181216151220_65ef69a4-8935-4b62-b159-99340d6eedf0.jpg,0,1,0,0
20181216151225_f694a511-39d0-40d9-971a-4fb1024bcc6f.jpg,1,0,0,0
20181216151230_73465ff9-b59a-4c0c-8203-ac1275150aba.jpg,1,0,0,0
20181216151237_43abdf4d-edc4-49e6-aa28-c68a921461f8.jpg,1,0,0,0
20181216151244_4ccbe492-55be-49bf-9255-0f61f9f63531.jpg,0,1,0,0
20181216151247_2c4cdf1b-9fcf-4ce2-9cf4-d95279c16c0c.jpg,1,0,0,0
20181216151256_2fdf42e9-00cb-4b5d-96ff-e06b794e36bc.jpg,1,0,0,0
20181216152859_54d4631f-7a93-4724-a8f1-071d4c3acfcf.jpg,0,0,1,0
20181216154123_8a8e6345-9d25-45fd-9f9c-d59774a1b60a.jpg,0,0,0,1
20181216154901_0efc1e0c-6962-4c77-a543-f4de6e923257.jpg,0,0,1,0
20181216155107_065b7bb6-a520-4b94-a60f-b4902d77992f.jpg,0,0,1,0
20181216155138_f3754b94-d6a8-49aa-a169-8f382acee043.jpg,1,0,0,0
20181216160531_61b1aa04-a03a-4a6b-8c0e-5a74871b66a6.jpg,0,1,0,0
20181216160542_7a05f200-615e-4f86-8b32-103e12943162.jpg,1,0,0,0
20181216160924_998bd54f-741b-4dcc-a504-3cc92b330da0.jpg,0,1,0,0
20181216160928_8b9c3176-9cc8-4f69-b62e-3f60d77ac703.jpg,0,1,0,0
20181216160931_8ecaff79-1991-4f8f-a02f-30df9bbc3c97.jpg,1,0,0,0
20181216160935_08e43a0c-5f91-4407-a19b-539e58c2a823.jpg,0,1,0,0
20181216161026_ae262c98-8da6-4eda-873f-428edc7dc590.jpg,1,0,0,0
20181216161417_ef01990b-c595-4ca3-9b2b-5f2fad6c5355.jpg,0,1,0,0
20181216161426_bab2cc7e-4389-485a-83f4-100e9c1d2d8b.jpg,0,0,1,0
20181216161611_903f80a9-1e8e-4131-860b-abfa7fc8a958.jpg,0,1,0,0
20181216163018_ff97bd42-fa85-4f13-a78b-9cf720045d38.jpg,1,0,0,0
20181216163130_1aabc654-7ad5-4426-bb31-768209abf2c9.jpg,1,0,0,0
20181216163136_1e90c136-cbcd-4b67-b260-183feb8d11ef.jpg,1,0,0,0
20181216163140_5e4bae1e-df0b-4380-b8b9-fd50d7a637f1.jpg,1,0,0,0
20181216164232_953d26c2-ab57-4ba2-9a0d-53c752806ecb.jpg,0,1,0,0
20181216164448_93df017a-8ede-491e-9cb3-97c7b8fada39.jpg,1,0,0,0
20181216164452_a77b339e-796d-414f-9a38-121539fecd32.jpg,0,1,0,0
20181216170851_617a42a0-68a2-424a-88ff-aad3fe11767c.jpg,1,0,0,0
20181216170858_1707a83c-e269-470e-8cfc-856cc1cc852c.jpg,1,0,0,0
20181216170905_1a0570d5-e15d-47fa-8a8d-97bffe65bc93.jpg,1,0,0,0
20181216170917_dc480192-ac74-44f4-8bfe-ff2fa95e42e2.jpg,0,1,0,0
20181216171119_d76f2323-7641-4789-b109-147d5d2a52e0.jpg,1,0,0,0
20181216171138_82ff2be1-26cb-4980-9f61-1d466c392ee2.jpg,0,1,0,0
20181216171146_9a3dda34-b206-4274-95e9-08400245a63b.jpg,0,1,0,0
20181216171542_84dbf5b8-7c18-4a7f-b4fd-228e79c8cc93.jpg,0,0,1,0
20181216172225_1f657ab9-16e7-4ee2-abe4-afe139c74881.jpg,1,0,0,0
20181216172237_d9644d8c-a9d1-4de4-9bf3-3ac8bf4dcdf2.jpg,1,0,0,0
20181216172248_41d7688c-62e1-4026-94ce-80a6e8005120.jpg,1,0,0,0
20181216172254_d861d609-57ed-4174-96bd-1c599ab44240.jpg,1,0,0,0
20181216172302_c87e2b21-b82b-4f6b-bcbe-a35e48f91b01.jpg,1,0,0,0
20181216172310_be738540-e9cd-42ff-8c10-a98af8d9b8ea.jpg,0,1,0,0
20181216172317_80f5f7d8-2e9e-44f5-9a2f-966de9927763.jpg,1,0,0,0
20181216172330_1d8fa5fe-3f2b-4293-a6cf-75e1e6e90aad.jpg,1,0,0,0
20181216172905_5a151d4f-655a-4a1b-85a9-367e6b412e4e.jpg,0,1,0,0
20181216172907_20f58e39-1c1f-4a11-b8fd-ef17a76a9225.jpg,0,1,0,0
20181216173330_c3a7ace0-0ce2-4a9f-8fb3-af328b97d1d2.jpg,1,0,0,0
20181216174007_ebe0f3bd-c80a-49bd-a0c9-7143fecf79eb.jpg,0,0,0,1
20181216174909_de240cc1-3479-4d88-9373-1d9121538443.jpg,1,0,0,0
20181216174913_4b7a9fe4-c50b-4d77-9624-0946629c89ff.jpg,1,0,0,0
20181216174917_a66c9e9e-21e2-4291-bdee-c91aaabce7ab.jpg,0,1,0,0
20181216174923_6eab843d-cba6-4521-88e9-5314a2b67440.jpg,0,1,0,0
20181216174933_45a6d970-39e1-43de-b919-54e364abf2b5.jpg,0,1,0,0
20181216174948_6029f722-4ed7-49ec-8f9e-3c42b94ef7df.jpg,0,1,0,0
20181216174950_b9bb172f-8e9d-484b-9f55-bdc3e4af4458.jpg,0,0,0,1
20181216175003_2b967138-78ad-4c30-b02f-13cd59465ddd.jpg,0,1,0,0
20181216175005_37a8ff1f-4cd6-4fab-93b9-5d60f4c6c76f.jpg,0,1,0,0
20181216175809_5e270699-4131-4e3d-93d9-bae6dfdca79b.jpg,1,0,0,0
20181216175815_1d230e59-2870-4824-a561-dd9f2ff2a5b9.jpg,1,0,0,0
20181216180558_a1074905-6dbd-4fcf-a48d-79d5440de630.jpg,1,0,0,0
20181216180609_c47f7158-7e46-4683-bbd6-b36176345e42.jpg,1,0,0,0
20181216181232_af0ed567-4c67-488f-955e-9b11b1ed2715.jpg,1,0,0,0
20181216181611_331a5c73-fd33-4c73-a099-4e174c0c027b.jpg,0,0,0,1
20181216181621_1dd88f74-d690-4899-99a2-64bbcded7949.jpg,0,1,0,0
20181216182643_686c142d-efe4-401c-9be0-c349b763092f.jpg,0,1,0,0
20181216184409_51b581f3-6b28-4363-a6d8-9a27df26e7ca.jpg,0,0,0,1
20181216184416_c189ce00-9bff-43b5-934e-1f07cb803242.jpg,1,0,0,0
20181216184550_c042877b-d04e-4d53-a41b-976abe1c0d02.jpg,0,1,0,0
20181216184553_5daf6e6d-7ae3-4817-913b-b6b54d469a60.jpg,1,0,0,0
20181216184823_20b79deb-6552-4351-8551-b7d8f623e8f3.jpg,0,1,0,0
20181216184827_0f310415-4844-40fb-8e4f-fea68013d5e8.jpg,0,1,0,0
20181216184903_c4d3f9c2-3c5f-4754-bc18-c690515fe82c.jpg,1,0,0,0
20181216184915_cfa6e3b3-4444-4287-aee6-d39692f093e4.jpg,1,0,0,0
20181216185348_8b7f41e4-6b42-49c0-b444-12ffbfa81b75.jpg,1,0,0,0
20181216185843_4034c2b8-4dc2-43f1-abc7-c7a7246d5dcf.jpg,1,0,0,0
20181216185846_1064437d-8c83-4ce9-9d58-710c679978c1.jpg,0,1,0,0
20181216190310_43e8fc39-62b3-439e-8903-58213071f06e.jpg,1,0,0,0
20181216190328_c885438b-7341-4fa6-acff-b918b1f34e40.jpg,0,1,0,0
20181216190538_1123da95-ce09-4331-a759-15ca9d813e9f.jpg,1,0,0,0
20181216190550_84106e97-9108-4331-91f3-73fd0093560d.jpg,1,0,0,0
20181216190925_19cfc086-b4ea-444a-8c69-adc19a3df1fa.jpg,0,1,0,0
20181216190938_b8ddeaf9-d625-43db-9779-dd1849e2a6b2.jpg,1,0,0,0
20181216190951_92e05a84-8417-4306-8c2c-25b91470fd76.jpg,1,0,0,0
20181216191004_2bcf22b8-76b0-44cb-85bc-ff438049a01a.jpg,1,0,0,0
20181216191011_67443e0d-280f-4745-8684-c7444d767fc7.jpg,1,0,0,0
20181216192641_9a5925da-3219-403c-92ce-eb1f76378f52.jpg,1,0,0,0
20181216192645_ae557f76-fd46-4a5f-abd4-8a0bddd07c9f.jpg,0,0,0,1
20181216192831_1c45b9b0-cd44-41be-a4d9-14e10e7d6fba.jpg,0,1,0,0
20181216192843_93a30643-092f-4d70-a458-5317ce1b8fbb.jpg,1,0,0,0
20181216193252_1c818188-3465-4762-8a30-3f4e63bc0407.jpg,0,0,0,1
20181216193254_d9eface8-ad36-473d-abf0-9b4a8b40c31e.jpg,1,0,0,0
20181216220743_0f0b050e-d541-4645-8646-14457247da2c.jpg,0,0,0,1
20181217094024_bcaf9573-7e52-4e73-9ce9-c2351d85f74d.jpg,1,0,0,0
20181217094040_b84fb34e-96f0-491c-8bf4-5e51ffab8eff.jpg,1,0,0,0
20181217094111_ded23859-855e-4f98-8368-bbf76ca42c33.jpg,0,0,0,1
20181217102533_32d75c95-370c-4f26-8dbd-3e40d07b9c16.jpg,0,1,0,0
20181217102538_70f059b8-d8d7-42a0-96cb-356a426f208b.jpg,0,1,0,0
20181217104030_6c367570-02d8-4892-9990-5a2b844b461c.jpg,1,0,0,0
20181217111053_3a0c10d3-babd-4c8d-be91-ffb0801b664d.jpg,1,0,0,0
20181217111059_b07fea94-cedd-47d3-b6bf-a7dfa3e2487e.jpg,1,0,0,0
20181217111306_8c111ce2-fb64-4c69-9304-481d8748d556.jpg,0,0,0,1
20181217111308_76080fb3-de74-40d7-8dbe-8d8a0cbaf493.jpg,0,1,0,0
20181217112534_daea010c-83d5-4545-aad3-7393e532f11c.jpg,0,1,0,0
20181217112536_98bf535c-75d5-4f8f-a873-47ed5e52a0f0.jpg,1,0,0,0
20181217114511_3a062d9a-7686-40b8-9c03-bcba2ba11bcb.jpg,1,0,0,0
20181217114517_4f27a9c5-cee6-4ddd-ab4d-4098fbd31d01.jpg,0,1,0,0
20181217114800_80ef5fcd-985e-45ff-8171-7aacfed9b8cf.jpg,1,0,0,0
20181217114803_bd78c32b-5d38-460e-bbef-64b6c0229f00.jpg,1,0,0,0
20181217115808_c7e4c915-c708-414c-9002-352d78c02c00.jpg,1,0,0,0
20181217120253_3ff5058d-0edf-4ebb-944b-76a0238d7d8c.jpg,1,0,0,0
20181217120512_afc5167a-f5b2-40ff-af91-8069d30e3ac3.jpg,1,0,0,0
20181217120828_a1d9b283-9404-4fee-b1e3-3b0cb8e2994b.jpg,1,0,0,0
20181217120831_5d12be6a-088b-4391-b161-e48caf816729.jpg,1,0,0,0
20181217121116_e367289a-cf21-42a4-a69d-768804aaae4a.jpg,1,0,0,0
20181217121120_24f927ef-e31e-4a36-a28a-ff24d6b8e192.jpg,1,0,0,0
20181217122119_489ceddb-a800-4d01-bb35-5d30e4c775e0.jpg,1,0,0,0
20181217123300_504042f5-b0e6-4f41-84e2-c5d981060140.jpg,1,0,0,0
20181217123820_15aed648-33eb-422c-a417-61bf5a30984c.jpg,1,0,0,0
20181217124742_a7807b31-0d6f-4d3e-899f-7efd54e2d8de.jpg,1,0,0,0
20181217130010_d1908298-c530-4d12-8c66-8e6fa55db77e.jpg,1,0,0,0
20181217131334_6911ec9a-674b-486e-a4d6-2c2c99fd8e37.jpg,1,0,0,0
20181217135143_68c3079a-733e-4f9b-b56b-4406a817c461.jpg,1,0,0,0
20181217160117_97852963-6c7c-4804-a912-2ea394cf2a76.jpg,0,1,0,0
20181217163404_eaa7edc0-0490-4ec6-916d-1e29f3af6621.jpg,0,0,0,1
20181217163924_26969f38-c4cf-4698-969f-18d52936feee.jpg,1,0,0,1
20181217175745_b8553a30-dfa6-47b5-848d-8d2b3f1d894f.jpg,0,1,0,0
20181217180824_a0d2fb07-5721-447e-97c5-cc06afe69cee.jpg,1,0,0,0
20181217180936_d8a16f80-03f4-4c73-a297-467ffa0a81ce.jpg,1,0,0,0
20181217180941_6d2d42ad-1efb-4acb-8eb3-cc7cb7a92600.jpg,1,0,0,0
20181217181012_225e9cc6-1e21-4488-90d3-977dcd6503b9.jpg,1,0,0,0
20181217181020_66bf534c-1aae-4093-9f9e-234238e3812c.jpg,1,0,0,0
20181217181026_18f965e5-4db2-45dc-b79f-dab0cfdfd4e7.jpg,1,0,0,0
20181217181117_9bfb268b-e5fe-4518-bc2a-53d7af33297c.jpg,1,0,0,0
20181217181226_6c6277d5-cfd7-4ce6-b251-8d93cf799697.jpg,1,0,0,0
20181217181810_b8433eb4-7da8-4d17-8653-3b0b59266b4c.jpg,0,1,0,0
20181217181854_6b8a71a4-9646-45af-896c-2f76625c4972.jpg,1,0,0,0
20181217181856_093e9fad-215d-4d9f-8320-98a7b6ecfa06.jpg,1,0,0,0
20181217182831_06141422-a16a-45d5-8588-61ef2fc029e0.jpg,0,1,0,0
20181217184752_8186ea01-86a3-4fd4-b69c-b04301495f93.jpg,0,1,0,0
20181217185721_fdecafe8-1e18-4934-8185-e1f9bc71804e.jpg,0,1,0,0
20181217185733_55b563ca-cb55-4dce-9965-22380eab72be.jpg,0,1,0,0
20181217185808_ccd1996e-deaf-4e1f-b5b8-bbc491d49f13.jpg,0,1,0,0
20181217185813_1182a9a4-df21-4750-9dd7-9ee73ffb90ce.jpg,0,1,0,0
20181217191709_d910001f-1ff5-4d05-99fc-31b38fc6072a.jpg,1,0,0,0
20181217191853_fa60fb6d-7ff1-4603-a0b6-d77523aaae66.jpg,1,0,0,0
20181217192807_a78371ca-13a9-4dbe-827d-47ac5582d8a4.jpg,1,0,0,0
20181217193545_04ef2e9e-7e7e-4780-a4a0-f5249f6344e6.jpg,0,1,0,0
20181217194151_df9a4bce-61a6-4c8a-ae16-384d850b0c01.jpg,1,0,0,0
20181217201141_f907b430-8540-4ce5-a667-8b9e6fd0f361.jpg,0,1,0,0
20181217203037_4a02f277-cbed-4b6b-bf7b-4b6facdbf0f7.jpg,1,0,0,0
20181218110648_db5896ba-6e07-4a3b-9a7b-424fc087b4b0.jpg,0,1,0,0
20181218111109_e2aec31b-0020-48ba-876c-3af1fc6acf62.jpg,0,0,0,1
20181218111114_2fa6ea92-0edc-47e7-8052-2a4b31f5e4a8.jpg,0,1,0,0
20181218111152_fd10ca80-4a76-4e1a-9aaa-b6c7264ffa38.jpg,1,0,0,0
20181218113012_c1297c1b-ad3a-4794-9062-3c234b90a06b.jpg,0,1,0,0
20181218113014_2df4363d-bb93-4f84-8d7e-586d2fe2a903.jpg,1,0,0,0
20181218113147_1210cdf3-df70-47b8-af5d-531669ae3f87.jpg,0,1,0,0
20181218113150_c5ddd57f-4d9f-4ed6-b74a-de1e9ffc7e12.jpg,1,0,0,0
20181218120102_45c29b13-8154-4b8d-afca-c3ca1e13e0d6.jpg,0,1,0,0
20181218120704_f6b474d9-9b30-4f7c-9275-528edb605418.jpg,1,0,0,0
20181218120710_c715a908-eaa4-4b25-bdde-fe76ac036e94.jpg,1,0,0,0
20181218120843_533fb923-979f-4656-ae66-5d94609d88fb.jpg,1,0,0,0
20181218121114_5b9b9c71-3680-4382-9757-7c10a24d217b.jpg,0,1,0,0
20181218121117_ddc88cdc-b28e-4b59-bbde-31764c3a7555.jpg,1,0,0,0
20181218121439_aba685e3-d6dd-4703-a918-7c71dd8e3fa1.jpg,1,0,0,0
20181218122221_d4aa2f09-f844-4d8c-9bb6-a3aee0bd31ca.jpg,1,0,0,0
20181218122332_16bb29cd-8886-48b1-b9a2-bb1355b40ad3.jpg,1,0,0,0
20181218122340_27c1e174-64ff-48f2-9d17-35343739f449.jpg,1,0,0,0
20181218122345_62681405-ab38-4116-bc8e-212af0b656ef.jpg,1,0,0,0
20181218122555_74039ed7-f947-453d-b12c-a9ed9b9ba53f.jpg,1,0,0,0
20181218122606_eddcff4e-4d63-415c-8cd8-5eff42925737.jpg,1,0,0,0
20181218123714_02d5036d-414a-4619-a3cc-3424288452c8.jpg,1,0,0,0
20181218123940_410d5938-52bf-4921-b1e4-504499d6b7f2.jpg,1,0,0,0
20181218123953_effcb7b3-fa0f-4890-ac54-0adbc0c6f48b.jpg,0,1,0,0
20181218135744_4b0f6f22-bde7-4875-81e8-1b60b637660d.jpg,1,0,0,0
20181218135749_8e9bb732-06c4-4636-a8c4-2c9b1dcfb43c.jpg,1,0,0,0
20181218142239_e7b78c10-a742-4725-b9a2-0384005bee73.jpg,1,0,0,0
20181218143658_e65a9ea8-732c-4c8d-981c-ae0fbb3b271d.jpg,1,0,0,0
20181218160530_aa9e3297-b3cb-4a53-8c2a-2b197b70047d.jpg,1,0,0,0
20181218163626_965370a0-6d9a-4348-9269-ea95f74c6022.jpg,1,0,0,0
20181218172551_b57538f1-38ed-4638-8e13-7dbd818b342a.jpg,1,0,0,0
20181218173322_9826bbf1-4918-4a4e-b583-6cba677fe5f2.jpg,0,1,0,0
20181218173906_6ad3739d-279b-47c7-9c4f-ef6c576a74b4.jpg,1,0,0,0
20181218174225_5d2278b4-dab9-41ef-9b10-c2e39f1c0804.jpg,1,0,0,0
20181218174230_b7b78d90-9360-45e0-8664-a34ddc206ba4.jpg,0,1,0,0
20181218175207_35037a5c-b50e-4449-8139-07a327291331.jpg,0,1,0,0
20181218175253_942f71cc-2ad1-4e9b-8dab-253ffe49b315.jpg,1,0,0,0
20181218175259_4b961bdc-924d-4eb5-9c58-68cf852c33af.jpg,1,0,0,0
20181218175331_a3dc6461-494c-4aab-a3c0-b46d75bc6ac4.jpg,1,0,0,0
20181218175350_723d1354-ce4f-41dc-8d48-214575a09f64.jpg,1,0,0,0
20181218180256_475a5af1-0e82-4c2c-8159-33828dbdc056.jpg,1,0,0,0
20181218180311_1891a135-8443-4e4c-8225-7e7af72d2541.jpg,1,0,0,0
20181218180643_1f2c2674-e1fd-4e02-8542-34a0ec7e3a6a.jpg,1,0,0,0
20181218181139_704bc9a9-efe4-448f-aa4a-250a6ecb800b.jpg,1,0,0,0
20181218181743_4abe2d43-df14-4987-b1c4-1a4862a0855d.jpg,1,0,0,0
20181218181934_2673aa0c-725c-49b2-b85c-254292ebc41c.jpg,1,0,0,0
20181218182153_ab3fd675-f2ae-4dcb-a261-9adcd68e28a3.jpg,1,0,0,0
20181218183123_214f92ce-c455-4c0d-b348-28320a4a6db6.jpg,1,0,0,0
20181218183452_f234cca3-bc0a-4263-9a60-92469ed049d5.jpg,1,0,0,0
20181218183519_4e126899-4fe7-4b3c-b60a-dfb6b8a65d2f.jpg,1,0,0,0
20181218183938_6e39d429-5a02-4ae6-a2fb-932e99195ef2.jpg,1,0,0,0
20181218184313_631f04a0-693d-4631-ac2d-7e942e0939b0.jpg,1,0,0,0
20181218184317_f515e6fa-0cfa-4681-a70d-0c9c9bd62737.jpg,1,0,0,0
20181218184320_de066da8-5408-4c2e-81a4-fe675fea3b0b.jpg,1,0,0,0
20181218184333_461aba91-ead5-40bb-9f15-959a96c4e594.jpg,1,0,0,0
20181218184344_ba8b81d2-91e8-4c92-aa67-2f072693fe36.jpg,1,0,0,0
20181218184446_a691ed56-2af0-4b89-b3e7-89c2e0b79f6f.jpg,1,0,0,0
20181218184505_be2408d7-27d6-4eff-a379-8321455bee72.jpg,1,0,0,0
20181218184532_17dc45bc-5d15-4f15-a53f-20075682dd2b.jpg,0,1,0,0
20181218184554_1e693e55-41e1-414c-a9ae-79df13d5e5f8.jpg,1,0,0,0
20181218184730_4396dac1-1578-439d-96e6-dd56cd22bf92.jpg,1,0,0,0
20181218184748_04518616-f9bf-49f6-9e48-cb021f6abec8.jpg,1,0,0,0
20181218184823_6d447297-2e88-404c-b8c0-377682bfacee.jpg,1,0,0,0
20181218185239_546f181d-07d3-4b40-9194-fae60aff4290.jpg,0,1,0,0
20181218185630_5be9a305-6d9a-4378-911a-be81098f14be.jpg,1,0,0,0
20181218185932_e24e27fb-e44e-4f05-a7b1-993bffb4870a.jpg,1,0,0,0
20181218190145_83274111-8452-4232-bcaf-ae6740580278.jpg,1,0,0,0
20181218190148_25e4b28d-ccb0-4c32-9aef-ee0c190a6a0a.jpg,0,0,0,1
20181218190149_fbe8c32a-2e59-4025-9668-cdad6e6210d9.jpg,0,0,0,1
20181218190151_995116f7-9c27-4657-9f1e-e800ea86c80d.jpg,0,0,0,1
20181218190318_45de32c0-7ef0-4a26-9f28-c1d1a86a1620.jpg,1,0,0,0
20181218191010_ec2e3555-7964-40e6-b365-bc3027be4e02.jpg,1,0,0,0
20181218191608_0844b2b6-b49e-4528-b21e-82833fee4539.jpg,1,0,0,0
20181218191753_c9c33317-4405-4d4f-997b-a2b7fdd87cc7.jpg,1,0,0,0
20181218192023_abc3f7a6-16c0-4a49-8419-1ba01dac6d6a.jpg,1,0,0,0
20181218192034_1b0a8b69-3793-4b6b-8173-9e14d1d37d58.jpg,1,0,0,0
20181218192049_03978244-60fd-4cf6-9fbb-928a03d35f1d.jpg,1,0,0,0
20181218192748_f777aac0-dd70-4208-869e-176298ae1175.jpg,1,0,0,0
20181218192750_3fb9ebc4-b106-4e74-a00f-da3d31959289.jpg,1,0,0,0
20181218192753_cc16ced7-217e-48ce-bd53-70bc2f3ac6eb.jpg,1,0,0,0
20181218193149_c272f1a0-1da6-458c-b0a7-06ac349fa17f.jpg,0,0,0,1
20181218193154_44024034-b8f5-4d01-9e7c-e40df3180f90.jpg,0,1,0,0
